Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03
Kansas,Neosho,0,0,1,1,1,1,1,1,1,1,1,1
Kansas,Ness,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Norton,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Osage,0,0,0,0,1,1,1,2,3,3,3,3
Kansas,Osborne,0,0,0,0,0,0,0,0,0,0,0,1
Kansas,Ottawa,0,0,0,0,1,1,1,1,1,1,1,1
Kansas,Pawnee,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Phillips,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Pottawatomie,1,1,1,1,1,1,1,1,2,2,2,2
Kansas,Pratt,0,0,0,0,0,0,0,0,0,1,1,1
Kansas,Rawlins,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Reno,2,2,2,4,5,5,7,7,7,8,8,9
Kansas,Republic,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Rice,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Riley,0,0,0,1,2,2,2,2,2,5,6,11
Kansas,Rooks,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Rush,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Russell,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Saline,0,0,0,0,0,0,0,1,1,1,3,4
Kansas,Scott,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Sedgwick,2,7,11,16,20,33,42,49,58,64,79,85
Kansas,Seward,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Shawnee,0,0,3,4,5,7,13,14,17,18,20,26
Kansas,Sheridan,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Sherman,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Smith,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Stafford,0,0,0,0,0,0,1,1,1,1,1,1
Kansas,Stanton,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Stevens,0,0,0,0,0,0,1,2,2,1,2,1
Kansas,Sumner,0,0,0,1,1,1,1,1,1,1,1,2
Kansas,Thomas,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Trego,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Wabaunsee,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Wallace,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Washington,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Wichita,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Wilson,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Woodson,0,1,1,1,1,1,1,1,2,3,3,3
Kansas,Wyandotte,16,22,27,34,43,53,55,67,79,93,106,137
Kansas,Out of KS,0,0,0,0,0,0,0,0,0,0,0,0
Kansas,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
